cover_url,category,category_id,title,price,provider,author,publisher,published_year,size,pages,cover_type,summary
https://cdn1.fahasa.com/media/catalog/product/9/7/9786044065526.jpg,Giáo khoa - Tham khảo,2,Đề Minh Họa Tốt Nghiệp THPT 2025,159000,Công Ty Cổ Phần Công Nghệ Giáo Dục Trực Tuyến Aladanh,Nhiều Tác Giả,Dân Trí,2024,27 x 19 x 1.4 cm,288,Bìa Mềm,"Đề Minh Họa Tốt Nghiệp THPT 2025, Môn Toán, Bộ Giáo Dục, trắc nghiệm, định dạng mới, đánh giá năng lực, chương trình giáo dục mới, ma trận cấu trúc đề thi, bài tập có lời giải, video hướng dẫn, livestream, nhận biết, thông hiểu, vận dụng, vận dụng cao, kì thi tốt nghiệp TNPT 2025, đánh giá năng lực, học sinh lớp 12, học sinh lớp 11, ôn thi, đề thi thử."
https://cdn1.fahasa.com/media/catalog/product/h/s/hsp-bia-cung---xuat-in-goc-b1_1.jpg,Văn học,3,Hai Số Phận - Bìa Cứng (Tái Bản 2023),185650,Huy Hoang Bookstore,Jeffrey Archer,Văn Học,2023,20.5 x 13.5 x 3 cm,768,Bìa Cứng,"Hai Số Phận, Jeffrey Archer, Kane and Abel, ý chí, nghị lực, khát vọng, cuộc đời, đối lập, giàu và nghèo, quyền lực, ý chí vươn lên, hận thù, lòng bao dung, cuộc sống, vận mệnh, thành công, tiểu thuyết kinh điển."
https://cdn1.fahasa.com/media/catalog/product/8/9/8935086856000.jpg,Tâm lý - Kỹ năng sống,5,Bạn Đang Nghịch Gì Với Đời Mình?,99200,FIRST NEWS,J Krishnamurti,Hồng Đức,2022,20.5 x 14.5 x 1.4,304,Bìa Mềm,"Cuộc đời, mục đích, ý nghĩa, Jiddu Krishnamurti, triết học, tinh thần, tự do, giáo dục, công việc, tiền bạc, bản ngã, tâm trí, trái tim, toàn thể, vẹn tròn, cuộc sống, trẻ, tương lai, thành công, thất bại, nỗi sợ hãi, buồn chán, hạnh phúc, đau khổ, tĩnh lặng, thông minh, khôn ngoan, truyền thống, xã hội, trải nghiệm, thời trẻ."
https://cdn1.fahasa.com/media/catalog/product/i/m/image_195509_1_32135.jpg,Sách học ngoại ngữ,6,Giúp Trí Nhớ Ngữ Pháp Tiếng Anh Và Động Từ Bất Quy Tắc,5740,Cty TNHH TM&DV VH GD Phía Nam,Chính Bình,Đại Học Sư Phạm,2020,30 x 20 x 0.1 cm,1,Bìa Mềm,"Trí nhớ, ngữ pháp, tiếng Anh, động từ bất quy tắc, học tiếng Anh, kỹ năng ngôn ngữ, quy tắc động từ, từ vựng, ngữ pháp tiếng Anh."
https://cdn1.fahasa.com/media/catalog/product/z/6/z6224004432745_074ca8f8b39b40534.jpg,Báo - Tạp Chí,20,Hoa Học Trò - Số 1449 - H2Tết Ất Tỵ - Detox Cảm Xúc Để Đón Năm Mới Thật Vui! - Tặng Kèm Sổ Tay Nhật Ký 2025 Ngập Tràn Vũ Trụ Capybara,38000,BÁO TIỀN PHONG,Nhiều Tác Giả,Báo Sinh Viên VN - Hoa Học Trò,2025,20.5 x 15 x 0.2 cm,50,Bìa Mềm,"Hoa Học Trò, Số 1449, H2Tết Ất Tỵ, Detox Cảm Xúc, Brain Rot, sức khỏe tinh thần, mạng xã hội, Gen Z, Gen Alpha, dù lượn, phiêu lưu, 12 cung hoàng đạo, Tết Nguyên Đán, vận mệnh, Capybara, sổ tay nhật ký 2025, vũ trụ, phụ kiện, trò chơi."
https://cdn1.fahasa.com/media/catalog/product/9/7/9786047787616.jpg,Kinh Tế,7,Kế Toán Vỉa Hè - Thực Hành Báo Cáo Tài Chính Căn Bản Từ Quầy Bán Nước Chanh,169150,CÔNG TY TNHH TRUYỀN THÔNG GIVER,"Darrell Mullis, Judith Orloff",Thế Giới,2023,20.5 x 14 x 1.3 cm,268,Bìa Mềm,"Kế toán, tài chính, doanh nghiệp, báo cáo tài chính, bảng cân đối kế toán, báo cáo kết quả kinh doanh, báo cáo luân chuyển tiền tệ, kế toán nợ phải trả, kế toán dồn tích, kế toán tiền mặt, định giá hàng tồn kho, FIFO, LIFO, dòng tiền, thuế, thanh lý, phân tích tài chính, cải thiện lợi nhuận."
https://cdn1.fahasa.com/media/catalog/product/8/9/8935244873306.jpg,Văn Hóa - Nghệ Thuật - Du Lịch,14,Đất Nước Gấm Hoa - Atlas Việt Nam,304500,Nhà Xuất Bản Kim Đồng,"Võ Thị Mai Chi, Hồ Quốc Cường",Kim Đồng,2022,30.5 x 24.5 cm,172,Bìa Mềm,"Đất nước gấm hoa, Việt Nam, lịch sử, văn hóa, địa lí, con người, 63 tỉnh thành, bản đồ, Atlas, du lịch, khám phá, thiếu nhi, sách giáo khoa, địa hình, dân tộc, bản sắc văn hóa."
https://cdn1.fahasa.com/media/catalog/product/s/u/suoi-am-mat-troi-01-_1_.jpg,Văn học,3,Sưởi Ấm Mặt Trời - Phần Tiếp Theo Của Cây Cam Ngọt Của Tôi,128000,Nhã Nam,Joses Mauro De Vasconcelos,Hội Nhà Văn,2024,20.5 x 14 x 1.8 cm,376,Bìa Mềm,"Sưởi ấm mặt trời, Cây Cam Ngọt, Zezé, José Mauro de Vasconcelos, Đặng Bảo Kim, tuổi thơ, tình yêu thương, mất mát, nỗi đau, gia đình, ký ức, văn học Brazil, hành trình trưởng thành, cảm xúc, hy vọng."
https://cdn1.fahasa.com/media/catalog/product/8/9/8935235238978.jpg,Kinh Tế,7,MBA Bằng Hình - The Visual MBA,154980,Nhã Nam,"Jason Barron , MBA",Công Thương,2023,24 x 15 x 1 cm,207,Bìa Mềm,"MBA, Jason Barron, chiến lược sản phẩm số, trải nghiệm người dùng, LowestMed, RetailMeNot, quản trị kinh doanh, kế toán quản trị, hoạch định tài chính, chiến lược kinh doanh, tài chính doanh nghiệp, trường kinh doanh, sinh viên đại học, chuyên ngành tài chính, The Visual MBA."
https://cdn1.fahasa.com/media/catalog/product/9/7/9786040393128.jpg,Giáo khoa - Tham khảo,2,Tiếng Anh 12 Friends Global - Student Book,67000,Cty Phương Nam,"Vũ Mỹ Lan, Huỳnh Đông Hải, Nguyễn Thủy Liên, Huỳnh Ngọc Thùy Trang, Trần Thụy Thúy Trinh",Giáo Dục Việt Nam,2024,27.5 x 20.5 x 0.7 cm,143,Bìa Mềm,"Tiếng Anh 12, Friends Global, Student Book, Relationships, Problems, Customs, Tradition, Holidays, Tourism, Careers, Health, Media, Change the world"
https://cdn1.fahasa.com/media/catalog/product/b/_/b_a-1_m_t-_i-_c-m_t---copy.jpg,Tâm lý - Kỹ năng sống,5,Một Đời Được Mất,107030,AZ Việt Nam,Vãn Tình,Thế Giới,2023,20 x 14.5 x 1.6 cm,322,Bìa Mềm,"Một đời được mất, Vãn Tình, Bloom Books, sống hiên ngang, tự tin, phụ nữ mạnh mẽ, đi làm, thăng tiến, hôn nhân, gia đình, quan hệ mẹ chồng – nàng dâu, quan hệ bạn bè, nhận được những gì, bỏ đi những gì, dũng khí, lựa chọn, nỗi đau, đàn ông, phụ nữ, tiền bạc, ly hôn, độc thân, tình yêu, nhẫn nhịn, hy sinh, cá tính, sống thật, tuổi ba mươi, sự nghiệp, bạn bè, tâm giao, tư tưởng."
https://cdn1.fahasa.com/media/catalog/product/8/9/8935212362429.jpg,Thiếu nhi,1,Giáo Dục Đầu Đời Cho Trẻ - Những Bài Học Tự Bảo Vệ Bản Thân,31500,Đinh Tị,Hồ Tâm,Thanh Niên,2023,20.5 x 18.5 x 0.4 cm,48,Bìa Mềm,"Giáo dục đầu đời, tự bảo vệ bản thân, an toàn, trẻ em, cơ thể, giới tính, nguy cơ, hiểm nguy, bảo vệ vùng riêng tư."
https://cdn1.fahasa.com/media/catalog/product/i/m/image_229833.jpg,Thiếu nhi,1,Tiểu Sử Các Quốc Gia Qua Góc Nhìn Lầy Lội,176300,Nhã Nam,Sai Lei,NXB Dân Trí,2021,20.5 x 17 cm,280,Bìa Mềm,"Iceland, Anh, Na Uy, Đan Mạch, Hà Lan, Bỉ, Thụy Sĩ, Ý, Ai Cập, Nam Phi, Argentina, lịch sử thế giới, Sai Lei, Zhihu, truyện tranh sử Trung Quốc, truyện tranh lược sử nhân loại."
https://cdn1.fahasa.com/media/catalog/product/i/m/image_195509_1_5358.jpg,Tâm lý - Kỹ năng sống,5,Một Đời Như Kẻ Tìm Đường,147000,NXB Trẻ,Phan Văn Trường,NXB Trẻ,2019,15.5 x 23 cm,414,Bìa Mềm,"Giáo sư Phan Văn Trường, Một đời thương thuyết, Một đời quản trị, trải nghiệm, nghề nghiệp, cuộc sống, tuổi trẻ, xế chiều, cảm nhận cá nhân, lựa chọn, hướng đi, chông gai, rào cản, sáng suốt, thế giới, bản thân, trách nhiệm, bản năng, bản ngã, tiềm thức, hệ quả."
https://cdn1.fahasa.com/media/catalog/product/i/m/image_244718_1_3669.jpg,Nuôi Dạy Con,10,Thai Giáo Theo Chuyên Gia - 280 Ngày - Mỗi Ngày Đọc Một Trang (Tái Bản 2021),80500,Minh Long,Trạch Quế Vinh,NXB Phụ Nữ Việt Nam,2021,23 x 17 cm,256,Bìa Mềm,"Thai giáo, sức khỏe, dinh dưỡng, tâm lý, môi trường, giáo dục sớm, thai nhi, mang thai, phát triển trí tuệ, vui vẻ, khỏe mạnh, hạnh phúc."
https://cdn1.fahasa.com/media/catalog/product/9/7/9786040392930.jpg,Giáo khoa - Tham khảo,2,Sách Giáo Khoa Lớp 5 - Chân Trời Sáng Tạo - Chương Trình Chuẩn (Bài Học + Bài Tập),20000,Nhà xuất bản Giáo Dục,Nhiều Tác Giả,Giáo Dục Việt Nam,2024,26.5 x 19 x 0.7 cm,156,Bìa Mềm,"Tiếng Việt 5, Tập 1, Chân Trời, Chuẩn, Chương trình giáo dục phổ thông 2018, kỹ năng tiếng Việt, phát triển ngôn ngữ, bài tập thực hành, giáo dục phổ thông."
https://cdn1.fahasa.com/media/catalog/product/8/9/8935095632138.jpg,Khoa học kỹ thuật,9,Dinh Dưỡng Học Bị Thất Truyền - Dinh Dưỡng Đẩy Lùi Bệnh Tật,140620,Huy Hoang Bookstore,Vương Đào,Dân Trí,2022,20.5 x 13.5 x 2.3 cm,456,Bìa Mềm,"Dinh Dưỡng Học, Thất Truyền, Dinh Dưỡng Đẩy Lùi Bệnh Tật, Thực Dược Đồng Nguyên, Y Học Dinh Dưỡng, Bảo Vệ Sức Khỏe, Điều Trị Bệnh Tật, Đông Y, Tây Y, Vương Đào, Ung Thư Phổi, Nhật Bản, Dinh Dưỡng Và Sức Khỏe."
https://cdn1.fahasa.com/media/catalog/product/8/9/8936066694469.jpg,Tâm lý - Kỹ năng sống,5,"Nói Chuyện Là Bản Năng, Giữ Miệng Là Tu Dưỡng, Im Lặng Là Trí Tuệ (Tái Bản)",145530,1980 Books,Trương Tiếu Hằng,Thanh Niên,2022,20.5 x 13 x 2 cm,403,Bìa Mềm,"Nói năng hợp lý, im lặng đúng lúc, hiểu biết, trí tuệ, biết cách nói chuyện, biết giữ miệng, giao tiếp, kỹ năng, chừng mực, lòng tốt, tôn trọng, trí tuệ sâu sắc, lòng kiên nhẫn, khí chất hơn người, cảm xúc, quan tâm, chừng mực, đường lui, yên lòng, cuộc sống dễ chịu, học cách giữ miệng, cuộc đời không hối hận, đại trí, Trương Tiếu Hằng, tác giả, nhà sản xuất, nhân viên, bán hàng, tự mở công ty, đọc sách, sáng tác, cuộc sống, bút pháp tinh tế, lối viết, cảm giác sảng khoái, Khoa triết học Đại học Bắc Kinh, EQ cao chính là biết cách nói chuyện."
https://cdn1.fahasa.com/media/catalog/product/8/9/8935280910201.jpg,Lịch Sử - Địa Lý - Tôn Giáo,8,"Liễu Phàm Tứ Huấn - Tích Tập Phúc Đức, Cải Tạo Vận Mệnh (Tái Bản 2022)",47200,Thái Hà,Liễu Phàm,NXB Lao Động,2022,20.5 x 13 x 1 cm,142,Bìa Mềm,"Liễu Phàm Tứ Huấn, Tích Tập Phúc Đức, Cải Tạo Vận Mệnh, Bốn bài giáo huấn của người xưa, Giới tử văn, Liễu Phàm, Phật Giáo, tu thân, sống đạo đức, hành thiện, giúp đời, lập mạng, hối cải lỗi lầm, tích tập việc thiện, đức khiêm tốn, Cư sĩ Liễu Phàm, Cư sĩ Trần Tuấn Mẫn, Giáo hội Phật giáo Việt Nam, Phật học."
https://cdn1.fahasa.com/media/catalog/product/9/7/9786040393036.jpg,Giáo khoa - Tham khảo,2,Sách Giáo Khoa Lớp 9 - Chân Trời Sáng Tạo - Chương Trình Chuẩn (Bài Học + Bài Tập),28000,Nhà xuất bản Giáo Dục,Nhiều Tác Giả,Giáo Dục Việt Nam,2024,26.5 x 19 x 1.1 cm,228,Bìa Mềm,"Khoa Học Tự Nhiên, giáo dục phổ thông, Chương trình giáo dục phổ thông năm 2018, kỹ năng khám phá, chủ động, sáng tạo, phát triển ý tưởng thực tế, gợi ý thực hành, nhà khoa học, nhà sư phạm, nhà giáo."
https://cdn1.fahasa.com/media/catalog/product/d/n/dntttttuntitled.jpg,Tâm lý - Kỹ năng sống,5,Đắc Nhân Tâm (Tái Bản 2021),66220,FIRST NEWS,Dale Carnegie,NXB Tổng Hợp TPHCM,2021,20.5 x 14.5 cm x 1.9,320,Bìa Mềm,"Đắc nhân tâm, Dale Carnegie, nghệ thuật ứng xử, giao tiếp, self-help, phát triển cá nhân, kỹ năng giao tiếp, thuyết trình, bán hàng, huấn luyện, nói trước công chúng, trách nhiệm, thái độ, ứng xử, lắng nghe, khích lệ, mỉm cười, khen ngợi, nhận ơn nghĩa, phép cư xử, tình nhân ái, quan tâm, ghi nhớ, tên, lắng nghe, khuyến khích, nói chuyện, tranh cãi, tôn trọng, thừa nhận sai lầm, hỏi câu hỏi, đặt mình vào hoàn cảnh, đồng cảm, cao thượng, thân thiện, mật ngọt, trình bày, vượt thử thách, phê bình, khen ngợi, mở đường, khắc phục sai lầm, tôn vinh, giữ thể diện, lưu ý mối quan hệ."
https://cdn1.fahasa.com/media/catalog/product/i/m/image_195509_1_33297.jpg,Nuôi Dạy Con,10,Chào Con! Ba Mẹ Đã Sẵn Sàng (Tái Bản 2020),79800,NXB Trẻ,BS Trần Thị Huyên Thảo,NXB Trẻ,2020,15.5 x 23 cm,224,Bìa Mềm,"sách, khoa học, bác sĩ, tình yêu, mẹ, chăm sóc trẻ, Việt Nam"
https://cdn1.fahasa.com/media/catalog/product/b/i/bia-mem_luat-tam-thuc-vu-tru-nhat-nguyen-luan.jpg,Khoa học kỹ thuật,9,Luật Tâm Thức - Vũ Trụ Nhất Nguyên Luận - Tặng Kèm Bookmark,244800,Skybooks,Ngô Sa Thạch,Lao Động,2024,24 x 15.7 x 2.4 cm,480,Bìa Mềm,"Luật Tâm Thức, Vũ Trụ Nhất Nguyên Luận, tỉnh thức, hạnh phúc, viên mãn, tâm linh, quy luật vũ trụ, số mệnh, nghiệp quả, sứ mệnh, tiến hóa tâm thức, ma trận tâm thức, chữa lành, tư duy bảo thủ, chia rẽ quan điểm, dòng chảy thời đại."
https://cdn1.fahasa.com/media/catalog/product/8/9/8935235234338.jpg,Văn học,3,Nhật Ký Đặng Thùy Trâm (Tái Bản 2022),73800,Nhã Nam,Đặng Thùy Trâm,NXB Hội Nhà Văn,2022,20.5 x 13 cm x 1.5,296,Bìa Mềm,"Nhật kí Đặng Thùy Trâm, nữ Việt Cộng, người lính Mỹ, chiến tuyến, tình yêu, cuộc sống, gian nan, ý chí, lòng can đảm, Anne Frank, Việt Nam, chiến tranh, bom đạn, thanh niên, nhân văn, tình yêu, sự cô đơn, cái chết, đường mòn Hồ Chí Minh, The New York Times."
https://cdn1.fahasa.com/media/catalog/product/p/h/ph_t-h_nh-_nh-lu_t-murphybia-1.jpg,Tâm lý - Kỹ năng sống,5,Định Luật Murphy - Mọi Bí Mật Tâm Lý Thao Túng Cuộc Đời Bạn,91630,AZ Việt Nam,Từ Thính Phong,Thế Giới,2022,20.5 x 14 cm,280,Bìa Mềm,"Định Luật Murphy, tâm lý học, cuộc đời, sai lầm, cơ may, cảnh tỉnh, cạnh tranh, quan hệ xã hội, ý thức cá nhân, bản chất con người, bản chất xã hội."
https://cdn1.fahasa.com/media/catalog/product/9/7/9786043295245_1_2.jpg,Tâm lý - Kỹ năng sống,5,Được Học (Tái Bản 2022),149240,Phụ Nữ,Tara Westover,NXB Phụ Nữ Việt Nam,2022,23.5 x 16 x 2.3 cm,320,Bìa Mềm,"Tara Westover, cuộc đời, giáo dục, tự do, vượt qua, khó khăn, gia đình, mối quan hệ, đại học, Cambridge, đứt lìa, tội lỗi, sùng kính Chúa, ngày Tận thế, luật của bố, giấy khai sinh, hệ thống xã hội, cảm giác vi phạm, rung động, tình cảm ân cần, ưu ái, thành trì, kịch tính, vận nạn, tai nạn, tính cách, lối sống kì dị, có thật, niềm vui, niềm hạnh phúc, cứu rỗi, đơn độc."
https://cdn1.fahasa.com/media/catalog/product/i/m/image_195509_1_32101.jpg,Kinh Tế,7,48 Nguyên Tắc Chủ Chốt Của Quyền Lực (Tái Bản 2020),168000,NXB Trẻ,Robert Greene,NXB Trẻ,2020,14 x 20 cm,504,Bìa Mềm,"Quyền lực, lịch sử, đấu tranh, tập đoàn thống trị, tài năng, khát khao, thang bậc xã hội, Robert Greene, 48 nguyên tắc, quyền lực, phi luân lý, xảo quyệt, nhẫn tâm, tư liệu, vinh quang."
https://cdn1.fahasa.com/media/catalog/product/t/h/thumb-01113.jpg,Tâm lý - Kỹ năng sống,5,Đi Tìm Lẽ Sống (Tái Bản 2022),70400,FIRST NEWS,Viktor E Frankl,NXB Tổng Hợp TPHCM,2022,20.5 x 14.5 cm,224,Bìa Mềm,"Đi Tìm Lẽ Sống, Viktor E. Frankl, Liệu pháp ý nghĩa, Logotherapy, mục đích sống, ý nghĩa cuộc sống, vượt qua nghịch cảnh, sức mạnh tinh thần, hạnh phúc, thử thách, cuộc đời, Holocaust, Auschwitz, Dachau, Thế chiến II, tinh thần con người, kiên cường, đau khổ, khủng hoảng tinh thần, hạnh phúc."
https://cdn1.fahasa.com/media/catalog/product/u/n/untitled-2_28.jpg,Lịch Sử - Địa Lý - Tôn Giáo,8,Lịch Sử Việt Nam Bằng Hình - Bìa Cứng - Tặng Kèm 1 Bookmark + 4 Postcard,756000,Đông A,Đông A,Đại Học Sư phạm,2024,30 x 25 x 3.7 cm,660,Bìa Cứng,"Lịch sử Việt Nam, dựng nước, giữ nước, văn hóa, thời Lý - Trần, danh nhân, trận đánh, Trung Quốc, phương Tây, tiền sử, truyền thuyết, nhà Ngô, nhà Đinh, nhà Tiền Lê, nhà Lý, nhà Trần, nhà Hồ, thời thuộc Minh, nhà Hậu Lê, nhà Mạc, thời Lê Trung hưng, chúa Nguyễn, nhà Tây Sơn, nhà Nguyễn, chống Pháp, Pháp thuộc, độc lập, thống nhất, phát triển, văn hiến, minh họa, tư liệu ảnh, bảo tàng, di tích, chùa, đền, tượng đài."
https://cdn1.fahasa.com/media/catalog/product/9/7/9786040403261.jpg,Giáo khoa - Tham khảo,2,Tiếng Anh 12 Friends Global - Workbook,79000,Cty Phương Nam,"Vũ Mỹ Lan, Huỳnh Đông Hải, Nguyễn Thủy Liên, Huỳnh Ngọc Thùy Trang, Trần Thụy Thúy Trinh",Giáo Dục Việt Nam,2024,27.5 x 20.5 x 0.5 cm,84,Bìa Mềm,"Tiếng Anh 12, Friends Global, Workbook, Nhà xuất bản Giáo dục Việt Nam, Chương trình Giáo dục phổ thông, môn Tiếng Anh, Trung học cơ sở, ""Developing a global outlook – Vươn tầm thế giới"", năng lực ngôn ngữ, năng lực giao tiếp, hội nhập quốc tế."
https://cdn1.fahasa.com/media/catalog/product/9/7/9786044834542.jpg,Khoa học kỹ thuật,9,Tăng Cường Tin Học Quốc Tế - IC3-GS6 Level 2 - Digital Literacy (Tái Bản 2024),73800,Bộ Phận SX-XB Cty Fahasa,IIG Viet Nam,Tổng Hợp Thành Phố Hồ Chí Minh,2024,27.5 x 20.5 x 0.7 cm,104,Bìa Mềm,"Tin học Quốc tế, IC3-GS6 Level 2, giáo trình Tin học Quốc tế, IIG Vietnam, chứng chỉ Quốc tế, chương trình Tin học Quốc gia."
https://cdn1.fahasa.com/media/catalog/product/8/9/8935095633289.jpg,Khoa học kỹ thuật,9,Cuộc Cách Mạng Glucose,124820,Huy Hoang Bookstore,Jessie Inchauspé,Thanh Niên,2023,20.5 x 13.5 x 1.5 cm,372,Bìa Mềm,"Cuộc Cách Mạng Glucose, thừa glucose, thèm ăn, mệt mỏi, vô sinh, vấn đề nội tiết tố, tiểu đường, ung thư, bệnh tim mạch, Jessie Inchauspé, GlucoseGoddness, chăm sóc sức khỏe, thực phẩm hợp lý, chiến lược tiếp thị, cuộc sống tươi sáng, thân thể khỏe mạnh."
https://cdn1.fahasa.com/media/wysiwyg/HONG_KD/FRAME_NCC_2024/FrameNCC_T05_1080x1080.png,Sách học ngoại ngữ,6,Destination B2 - Grammar And Vocabulary with Answer Key,118300,MCBooks,"Malcome Mann, Steve Taylore-Knowles",Hồng Đức,2023,29 x 21 x 1 cm,246,Bìa Mềm,"Destination B2, Grammar And Vocabulary, chứng chỉ tiếng Anh, B1, B2, C1, C2, khung tham chiếu châu Âu, ngữ pháp, từ vựng, lộ trình học, App MCBooks, Ebook, Audio."
https://cdn1.fahasa.com/media/catalog/product/b/i/bia_1_suc-manh-cua-eq.jpg,Tâm lý - Kỹ năng sống,5,Sức Mạnh Của EQ - Đánh Thức Trí Tuệ Cảm Xúc - Làm Chủ Ngôn Ngữ - Thu Phục Lòng Người,76230,AZ Việt Nam,Patrick King,Thế Giới,2024,20.5 x 14 x 0.8 cm,176,Bìa Mềm,"Sức Mạnh Của EQ, trí tuệ cảm xúc, đối thoại, thấu cảm, đọc vị cảm xúc, kỹ thuật đọc nguội, giao tiếp, kết nối, ấn tượng đầu tiên, thành công, đời sống, quan hệ, ngôn ngữ, lòng người."
https://cdn1.fahasa.com/media/catalog/product/i/m/image_237646.jpg,Tâm lý - Kỹ năng sống,5,Sức Mạnh Tiềm Thức (Tái Bản 2021),102400,FIRST NEWS,Joseph Murphyc,NXB Tổng Hợp TPHCM,2021,20.5 x 14.5 x 1.5 cm,335,Bìa Mềm,"Sức Mạnh Tiềm Thức, nghệ thuật sống, tư duy, tâm thức, tiềm thức, mục tiêu, thành công, tự tin, mối quan hệ, sự nghiệp, nỗi sợ hãi, thói quen tiêu cực, chữa lành, bình an, hạnh phúc, Joseph Murphy, tâm lý học, diễn giả, tác phẩm, nghệ thuật sống, The Power Of Your Subconscious Mind."
